brand,model,processor,ram,memory,os,display_size,price,star_rating,ratings
Asus,Rog GL553VE-DS74,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,1906.94,0.0,0
Hp,EliteBook 840,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows 10,14.0,2214.34,0.0,0
Acer,Nitro 5,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1335.6000000000001,0.0,0
Hp,ENVY -,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1260.3400000000001,0.0,0
Dell,Vostro 3568,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,Windows 10,15.6,579.82,0.0,0
Hp,Probook 440,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,14.0,825.74,0.0,0
Toshiba,Portege Z30-C-16H,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,Windows 10,13.3,1266.7,0.0,0
Hp,EliteBook 840,Intel Core i5 6300U 2.4GHz,4GB,256GB SSD,Windows 10,14.0,1165.9894000000002,0.0,0
Hp,ProBook 640,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,14.0,1277.3,0.0,0
Hp,EliteBook 1040,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,Windows 7,14.0,1535.94,0.0,0
Hp,ProBook 440,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,1112.2156,0.0,0
Hp,Probook 440,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,Windows 10,14.0,725.0400000000001,0.0,0
Dell,Inspiron 7567,Intel Core i5 7300HQ 2.5GHz,8GB,1.0TB Hybrid,Windows 10,15.6,1005.94,0.0,0
Hp,EliteBook 820,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,12.5,1631.3400000000001,0.0,0
Hp,Elitebook 840,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,14.0,1685.4,0.0,0
Hp,EliteBook 840,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,2000.4426,0.0,0
Hp,Probook 430,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,Windows 10,13.3,848.0,0.0,0
Toshiba,Portege A30-C-1CZ,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,13.3,1282.6000000000001,0.0,0
Hp,ProBook 450,Intel Core i3 7100U 2.4GHz,4GB,256GB SSD,Windows 10,15.6,816.1894000000001,0.0,0
Lenovo,ThinkPad P70,Intel Core i7 6820HQ 2.7GHz,16GB,512GB SSD,Windows 7,17.3,3146.0800000000004,0.0,0
Toshiba,Tecra Z40-C-12Z,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,14.0,1579.4,0.0,0
Hp,EliteBook 1040,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,2362.7400000000002,0.0,0
Dell,Inspiron 5568,Intel Core i3 6100U 2.3GHz,4GB,1TB HDD,Windows 10,15.6,843.7494,0.0,0
Toshiba,Portégé Z30-C-16K,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,13.3,1685.4,0.0,0
Hp,Spectre 13-V100nv,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1217.94,0.0,0
Hp,ProBook 440,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,14.0,1256.5558,0.0,0
Dell,Latitude E5570,Intel Core i5 6300U 2.4GHz,8GB,500GB HDD,Windows 10,15.6,1109.2264,0.0,0
Hp,Elitebook 820,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,12.5,1652.5400000000002,0.0,0
Hp,ProBook 650,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,14.0,1260.3400000000001,0.0,0
Hp,ProBook 640,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,14.0,1123.6000000000001,0.0,0
Dell,XPS 13,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1721.44,0.0,0
Hp,Probook 470,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,17.3,1144.8,0.0,0
Hp,ProBook 440,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,14.0,1031.38,0.0,0
Acer,Aspire 3,AMD A9-Series 9420 3GHz,6GB,1TB HDD,Windows 10,15.6,433.54,0.0,0
Msi,GL72M 7RDX,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1263.308,0.0,0
Hp,Probook 640,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 7,14.0,1266.7,0.0,0
Hp,EliteBook 850,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1302.7294000000002,0.0,0
Hp,EliteBook 820,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,12.5,1429.94,0.0,0
Hp,ProBook 450,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,15.6,786.5200000000001,0.0,0
Toshiba,Tecra Z40-C-136,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,Windows 10,14.0,1828.5,0.0,0
Dell,Latitude E5570,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,Windows 7,15.6,1126.727,0.0,0
Hp,ProBook 440,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,1071.1406,0.0,0
Lenovo,Yoga 500-15ISK,Intel Core i7 6500U 2.5GHz,4GB,256GB SSD,Windows 10,15.6,897.82,0.0,0
Vero,V142 (X5-Z8350/2GB/32GB/W10),Intel Atom X5-Z8350 1.44GHz,2GB,32GB Flash Storage,Windows 10,14.0,223.44800000000004,0.0,0
Toshiba,Tecra A50-C-218,Intel Core i7 6500U 2.5GHz,16GB,256GB SSD,Windows 10,15.6,1510.5,0.0,0
Lenovo,Thinkpad L560,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,15.6,1112.576,0.0,0
Hp,EliteBook 840,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,14.0,1060.0,0.0,0
Hp,EliteBook 850,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD + 500GB HDD,Windows 10,15.6,2229.5404000000003,0.0,0
Hp,EliteBook 1040,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 7,14.0,1557.14,0.0,0
Msi,GT72S Dominator,Intel Core i7 6820HK 2.7GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,1638.3784000000003,0.0,0
Lenovo,IdeaPad Y900-17ISK,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD + 1TB HDD,Windows 10,17.3,2427.3894,0.0,0
Asus,Chromebook C202SA,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,Chrome OS,11.6,305.174,0.0,0
Lenovo,ThinkPad X1,Intel Core i7 6600U 2.6GHz,16GB,256GB SSD,Windows 7,14.0,2777.2000000000003,0.0,0
Hp,Noteb Pav,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,15.6,1037.74,0.0,0
Dell,Inspiron 5578,Intel Core i5 7200U 2.7GHz,8GB,256GB SSD,Windows 10,15.6,1159.64,0.0,0
Hp,ProBook 450,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,15.6,1037.74,0.0,0
Dell,XPS 13,Intel Core i7 7500U 2.7GHz,16GB,1TB SSD,Windows 10,13.3,2389.2400000000002,0.0,0
Hp,ProBook 650,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,Windows 10,15.6,747.4590000000001,0.0,0
Hp,250 G5,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,No OS,15.6,528.94,0.0,0
Acer,Aspire ES1-523,AMD A8-Series 7410 2.2GHz,8GB,1TB HDD,Windows 10,15.6,475.94,0.0,0
Dell,Inspiron 7378,Intel Core i7 7500U 2.7GHz,12GB,256GB SSD,Windows 10,13.3,1376.94,0.0,0
Msi,GT62VR 6RD,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,1928.14,0.0,0
Hp,ProBook 450,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,15.6,1134.2,0.0,0
Asus,Rog G752VL-GC088D,Intel Core i7 6700HQ 2.6GHz,16GB,1TB HDD,No OS,17.3,1057.88,0.0,0
Dell,Inspiron 3567,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,Windows 10,15.6,592.5400000000001,0.0,0
Dell,Inspiron 5567,Intel Core i7 7500U 2.7GHz,16GB,2TB HDD,Windows 10,15.6,1049.3894,0.0,0
Msi,GS63VR 6RF,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,2044.74,0.0,0
Dell,XPS 13,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,13.3,1545.48,0.0,0
Asus,ROG G701VO,Intel Core i7 6820HK 2.7GHz,64GB,1TB SSD,Windows 10,17.3,4213.5,0.0,0
Dell,Inspiron 5368,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,845.8906000000001,0.0,0
Dell,Alienware 15,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,1408.74,0.0,0
Apple,"MacBook 12""",Intel Core M 1.1GHz,8GB,256GB Flash Storage,Mac OS X,12.0,1378.0,0.0,0
Dell,Latitude 3570,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,Windows 10,15.6,510.89880000000005,0.0,0
Hp,ProBook 650,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,15.6,1270.94,0.0,0
Hp,EliteBook 820,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 7,12.5,1270.94,0.0,0
Hp,ProBook 430,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,13.3,1155.4,0.0,0
Lenovo,ThinkPad Yoga,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,12.5,1816.2994,0.0,0
Lenovo,IdeaPad 300-17ISK,Intel Core i5 6200U 2.3GHz,8GB,1.0TB HDD,Windows 10,17.3,698.5400000000001,0.0,0
Lenovo,Ideapad 700-15ISK,Intel Core i5 6300HQ 2.3GHz,4GB,1TB HDD,Windows 10,15.6,1035.6200000000001,0.0,0
Msi,GT72VR Dominator,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,2648.94,0.0,0
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,15.6,572.4,0.0,0
Hp,Probook 650,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 7,15.6,996.4000000000001,0.0,0
Lenovo,Yoga 900S-12ISK,Intel Core M 6Y75 1.2GHz,8GB,512GB SSD,Windows 10,12.5,1482.94,0.0,0
Lenovo,IdeaPad Y900-17ISK,Intel Core i7 6820HK 2.7GHz,32GB,512GB SSD + 1.0TB Hybrid,Windows 10,17.3,3434.4,0.0,0
Lenovo,Yoga Book,Intel Atom x5-Z8550 1.44GHz,4GB,64GB Flash Storage,Windows 10,10.1,685.0462,0.0,0
Hp,Spectre x360,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows 10,13.3,2171.94,0.0,0
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,795.0,0.0,0
Hp,EliteBook 840,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 7,14.0,1092.8494,0.0,0
Hp,ZBook 15u,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 7,15.6,1584.7,0.0,0
Lenovo,ThinkPad T460,Intel Core i5 6200U 2.3GHz,8GB,180GB SSD,Windows 7,14.0,1270.94,0.0,0
Hp,Chromebook 13,Intel Pentium Dual Core 4405Y 1.5GHz,4GB,32GB Flash Storage,Chrome OS,13.3,651.9,0.0,0
Acer,Aspire ES1-523,AMD A8-Series 7410 2.2GHz,4GB,500GB HDD,Windows 10,15.6,410.22,0.0,0
Dell,Inspiron 3552,Intel Pentium Quad Core N3700 1.6GHz,4GB,500GB HDD,Linux,15.6,417.0994,0.0,0
Hp,250 G6,Intel Core i3 6006U 2GHz,4GB,1TB HDD,No OS,15.6,366.74940000000004,0.0,0
Asus,Rog GL702VM-GC354T,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD + 1TB HDD,Windows 10,17.3,1694.94,0.0,0
Dell,Inspiron 5370,Intel Core i5 8250U 1.6GHz,4GB,256GB SSD,Windows 10,13.3,867.451,0.0,0
Hp,Elitebook 820,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,Windows 7,12.5,1694.94,0.0,0
Acer,Aspire F5-573G,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD + 1TB HDD,Windows 10,15.6,846.94,0.0,0
Dell,Inspiron 5567,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Windows 10,15.6,677.1279999999999,0.0,0
Msi,GS70 Stealth,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,Windows 10,17.3,1694.94,0.0,0
Hp,250 G5,Intel Pentium Quad Core N3710 1.6GHz,4GB,1TB HDD,Windows 10,15.6,530.0,0.0,0
Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD + 1TB HDD,Windows 10,17.3,2436.94,0.0,0
Dell,Latitude E5270,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,Windows 7,12.5,1203.2590000000002,0.0,0
Dell,Latitude E5270,Intel Core i3 6100U 2.3GHz,4GB,128GB SSD,Windows 7,12.5,1236.9882,0.0,0
Acer,Chromebook 15,Intel Celeron Dual Core 3205U 1.5GHz,4GB,16GB SSD,Chrome OS,15.6,221.54000000000002,0.0,0
Hp,ZBook 17,Intel Core i7 6700HQ 2.6GHz,8GB,1TB HDD,Windows 7,17.3,3072.94,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,Windows 10,15.6,1270.94,0.0,0
Dell,Latitude E5270,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 7,12.5,1497.886,0.0,0
Msi,GE72 Apache,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1601.8614000000002,0.0,0
Lenovo,Yoga 500-15ISK,Intel Core i5 6200U 2.3GHz,4GB,256GB SSD,Windows 10,15.6,919.0200000000001,0.0,0
Hp,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),AMD A6-Series 9220 2.5GHz,4GB,1TB HDD,Windows 10,15.6,421.88,0.0,0
Asus,Rog GL552VW-CN470T,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD + 1TB HDD,Windows 10,15.6,1419.3400000000001,0.0,0
Hp,EliteBook 1030,Intel Core M 6Y54 1.1GHz,8GB,256GB SSD,Windows 10,13.3,1800.94,0.0,0
Dell,Vostro 3559,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 7,15.6,815.299,0.0,0
Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Intel Core i3 6006U 2.0GHz,4GB,128GB SSD,Windows 10,15.6,454.74,0.0,0
Hp,Spectre Pro,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,Windows 10,13.3,2087.1400000000003,0.0,0
Lenovo,Yoga Book,Intel Atom x5-Z8550 1.44GHz,4GB,64GB Flash Storage,Android,10.1,581.94,0.0,0
Lenovo,IdeaPad Y900-17ISK,Intel Core i7 6820HK 2.7GHz,16GB,256GB SSD + 1.0TB Hybrid,Windows 10,17.3,2914.9894,0.0,0
Razer,Blade Stealth,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,12.5,1090.74,0.0,0
Toshiba,Portege X30-D-10K,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows 10,13.3,2359.56,0.0,0
Asus,Rog GL752VW-T4308T,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1391.2394000000002,0.0,0
Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Intel Atom X5-Z8350 1.44GHz,4GB,32GB Flash Storage,Windows 10,13.3,207.76000000000002,0.0,0
Hp,Spectre Pro,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,13.3,1791.4,0.0,0
Hp,EliteBook 1040,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 7,14.0,1603.78,0.0,0
Dell,Latitude E5570,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Linux,15.6,555.0478,0.0,0
Asus,VivoBook Max,Intel Core i3 7100U 2.4GHz,4GB,1TB HDD,Windows 10,15.6,461.1,0.0,0
Lenovo,ThinkPad Yoga,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,1769.14,0.0,0
Lenovo,Yoga Book,Intel Atom x5-Z8550 1.44GHz,4GB,64GB Flash Storage,Windows 10,10.1,507.74,0.0,0
Hp,EliteBook 820,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,Windows 7,12.5,2008.7,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD + 1TB HDD,No OS,15.6,1048.3400000000001,0.0,0
Hp,Omen -,Intel Core i5 6300HQ 2.3GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1196.74,0.0,0
Hp,15-bs078cl (i7-7500U/8GB/2TB/W10),Intel Core i7 7500U 2.7GHz,8GB,2TB HDD,Windows 10,15.6,666.74,0.0,0
Lenovo,ThinkPad P40,Intel Core i7 6600U 2.6GHz,8GB,512GB SSD,Windows 7,14.0,2173.4028000000003,0.0,0
Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,Windows 10,14.0,294.68,0.0,0
Hp,250 G6,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,15.6,797.12,0.0,0
Acer,Aspire E5-576G,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,Windows 10,15.6,652.96,0.0,0
Lenovo,IdeaPad 500-15ISK,Intel Core i7 6500U 2.5GHz,16GB,1.0TB Hybrid,Windows 10,15.6,1164.94,0.0,0
Hp,ZBook 17,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,Windows 7,17.3,4186.3640000000005,0.0,0
Dell,Inspiron 5567,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Windows 10,15.6,831.0400000000001,0.0,0
Msi,GT72S Dominator,Intel Core i7 6820HQ 2.7GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,2542.94,0.0,0
Hp,EliteBook 850,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 7,15.6,2302.0232,0.0,0
Lenovo,ThinkPad X1,Intel Core i7 6600U 2.6GHz,16GB,512GB SSD,Windows 10,14.0,2586.4,0.0,0
Msi,GP62M 7RDX,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1211.368,0.0,0
Hp,Spectre Pro,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,Windows 10,13.3,1726.74,0.0,0
Hp,ZBook 15,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,Windows 7,15.6,2362.7400000000002,0.0,0
Hp,Spectre Pro,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,Windows 10,13.3,1906.94,0.0,0
Hp,ZBook Studio,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,Windows 7,15.6,2012.94,0.0,0
Hp,EliteBook 820,Intel Core i7 6500U 2.50GHz,8GB,256GB SSD,Windows 7,12.5,2434.767,0.0,0
Dell,Vostro 5568,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,15.6,1070.4940000000001,0.0,0
Hp,EliteBook 850,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 7,15.6,1673.74,0.0,0
Lenovo,ThinkPad X1,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,2479.34,0.0,0
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,No OS,15.6,359.34000000000003,0.0,0
Hp,15-BA015wm (E2-7110/4GB/500GB/W10),AMD E-Series 7110 1.8GHz,4GB,500GB HDD,Windows 10,15.6,314.82,0.0,0
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Intel Core i5 6200U 2.3GHz,8GB,1TB HDD,No OS,15.6,634.94,0.0,0
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,Windows 10,15.6,1270.94,0.0,0
Dell,XPS 15,Intel Core i5 6300HQ 2.3GHz,8GB,256GB SSD,Windows 10,15.6,2385.7208,0.0,0
Hp,15-bw002nv (A6-9220/4GB/256GB/Radeon,AMD A6-Series A6-9220 2.5GHz,4GB,256GB SSD,Windows 10,15.6,507.6234,0.0,0
Msi,GP72M 7REX,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,1582.368,0.0,0
Lenovo,ThinkPad T460s,Intel Core i7 6600U 2.6GHz,12GB,512GB SSD,Windows 7,14.0,2436.94,0.0,0
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Intel Core i5 6200U 2.3GHz,8GB,1.0TB Hybrid,Windows 10,15.6,835.7994000000001,0.0,0
Hp,Spectre Pro,Intel Core i7 6600U 2.6GHz,8GB,512GB SSD,Windows 10,13.3,2163.46,0.0,0
Lenovo,ThinkPad T460,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,Windows 7,14.0,1588.94,0.0,0
Msi,GS40 Phantom,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD + 1TB HDD,Windows 10,14.0,1875.14,0.0,0
Hp,Pavilion 15-cb003nv,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,Windows 10,15.6,952.94,0.0,0
Lenovo,IdeaPad 310-15ISK,Intel Core i3 6006U 2.0GHz,8GB,1TB HDD,Windows 10,15.6,486.54,0.0,0
Hp,250 G4,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,No OS,15.6,505.60940000000005,0.0,0
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1587.88,0.0,0
Lenovo,ThinkPad T570,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1473.4,0.0,0
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows 10,15.6,496.08000000000004,0.0,0
Hp,Stream 14-AX000nv,Intel Celeron Dual Core N3060 1.6GHz,2GB,32GB Flash Storage,Windows 10,14.0,263.94,0.0,0
Msi,PL60 7RD,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,15.6,889.34,0.0,0
Hp,250 G5,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,719.74,0.0,0
Hp,ProBook 450,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Windows 10,15.6,1228.54,0.0,0
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Intel Celeron Dual Core N3050 1.6GHz,4GB,500GB HDD,Windows 10,15.6,391.14000000000004,0.0,0
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,No OS,15.6,421.88,0.0,0
Lenovo,IdeaPad 510-15IKB,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,No OS,15.6,751.5400000000001,0.0,0
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Intel Core i3 7100U 2.4GHz,4GB,256GB SSD,Windows 10,14.0,815.14,0.0,0
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Intel Core i7 6500U 2.5GHz,4GB,1.0TB Hybrid,Windows 7,15.6,874.5,0.0,0
Lenovo,IdeaPad Y700-15ISK,Intel Core i7 6700HQ 2.6GHz,16GB,512GB SSD,Windows 10,15.6,1383.3000000000002,0.0,0
Msi,GS60 Ghost,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD + 1TB HDD,Windows 10,15.6,2282.5722,0.0,0
Hp,ProBook 450,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,Windows 10,15.6,689.0,0.0,0
Lenovo,ThinkPad X1,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,14.0,1735.22,0.0,0
Lenovo,IdeaPad 310-15IKB,Intel Core i7 7500U 2.7GHz,6GB,256GB SSD,Windows 10,15.6,880.86,0.0,0
Dell,Vostro 5568,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Linux,15.6,948.7106,0.0,0
Acer,Aspire 3,Intel Celeron Dual Core N3350 2GHz,4GB,500GB HDD,Windows 10,15.6,352.98,0.0,0
Hp,Pavilion 15-BC000nv,Intel Core i7 6700HQ 2.6GHz,6GB,1TB HDD,Windows 10,15.6,846.94,0.0,0
Asus,Rog GL552VW-DM201T,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD + 1TB HDD,Windows 10,15.6,963.5400000000001,0.0,0
Dell,Inspiron 5578,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows 10,15.6,1249.74,0.0,0
Acer,Aspire E5-576G,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,15.6,732.46,0.0,0
Dell,XPS 13,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,Linux,13.3,1164.94,0.0,0
Acer,Predator G9-793,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,2754.94,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Windows 10,15.6,868.1400000000001,0.0,0
Samsung,Chromebook Plus,Samsung Cortex A72&A53 2.0GHz,4GB,32GB Flash Storage,Chrome OS,12.3,698.5400000000001,0.0,0
Hp,250 G6,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,15.6,514.1,0.0,0
Apple,"MacBook 12""",Intel Core M 1.1GHz,8GB,256GB Flash Storage,Mac OS X,12.0,1232.78,0.0,0
Dell,Inspiron 7378,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1270.94,0.0,0
Hp,Pavilion Power,Intel Core i7 7700HQ 2.8GHz,12GB,128GB SSD + 1TB HDD,Windows 10,15.6,1406.6200000000001,0.0,0
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Intel Core i3 6006U 2GHz,4GB,1TB HDD,No OS,15.6,390.08000000000004,0.0,0
Asus,Rog G752VY-GC229T,Intel Core i7 6700HQ 2.6GHz,16GB,512GB SSD + 1TB HDD,Windows 10,17.3,2279.0,0.0,0
Acer,Aspire 3,Intel Celeron Dual Core N3350 2GHz,4GB,1TB HDD,Linux,15.6,288.32,0.0,0
Msi,GS73VR 7RF,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,2171.8340000000003,0.0,0
Dell,Inspiron 5567,Intel Core i3 6006U 2.0GHz,4GB,128GB SSD,Windows 10,15.6,528.94,0.0,0
